정류소ID,정류소번호,정류소명,X좌표,Y좌표
103900251,04852,경일중고등학교,127.049131,37.542316
103900253,04854,이마트.서울숲힐스테이트아파트,127.052766,37.540475
103900254,04855,서울숲코오롱디지털타워2차,127.05399,37.541411
103900255,04856,동부경찰관기동대,127.054739,37.540076
103900256,04857,한라시그마밸리앞,127.05532,37.539647
103900257,04858,성수역3번출구,127.057104,37.543944
103900258,04859,서울숲코오롱디지털타워2차,127.053848,37.541461
103900259,04860,이마트.서울숲힐스테이트아파트,127.05257,37.540528
103900261,04861,현대그린아파트,127.049622,37.540523
103900233,04862,성수역3번출구,127.0566906693,37.5435598293
103900262,04863,경일중고등학교,127.04921,37.542503
103900235,04864,한라시그마밸리,127.0551786364,37.5399060735
103900236,04865,동부경찰관기동대,127.0549211443,37.5399871642
103900263,04866,서울숲역,127.045146,37.543869
103900264,04867,성동구민종합체육센터,127.044515,37.54527
103900265,04868,언더스탠드애비뉴,127.04255,37.543527
103900242,04871,뚝섬서울숲,127.0374143686,37.5438008887
103900218,04872,옥수역2번출구,127.0176124993,37.5418118508
103900243,04873,성수대교북단교차로,127.0354231443,37.5443246357
103900245,04874,옥수파크힐스아파트,127.0133267432,37.5469398097
103900244,04875,옥수파크힐스아파트,127.0130100617,37.5467787076
103900246,04876,마장역,127.0426522462,37.5661140833
103900247,04877,마장역,127.0430733531,37.5659790787
103900266,04878,옥정초등학교,127.015419565,37.5408892401
103900267,04879,e편한세상금호109동,127.0221608705,37.5534465235
104000001,05001,군자교입구,127.0756461481,37.5587409868
104000002,05002,군자교입구,127.0749002776,37.5587937258
104000003,05003,군자역4번출구.용마초등학교,127.082473132,37.5560989145
104000004,05004,군자역5번출구.용마초등학교,127.081565514,37.5562229948
104000005,05005,중곡동입구삼거리,127.086550509,37.5544965543
104000006,05006,어린이대공원후문아차산역,127.0901491873,37.5512084718
104000007,05007,어린이대공원후문아차산역,127.0892452052,37.5524229328
104000299,05008,중곡동입구삼거리,127.0848655495,37.554826955
104000296,05009,새밭교회,127.093498577,37.5489183172
104000295,05010,새밭교회,127.0926144514,37.548957926
104000298,05011,광나루역,127.1032820084,37.5455082662
104000297,05012,광나루역,127.1032684079,37.5451767476
104000008,05101,군자교,127.0752029849,37.561532857
104000009,05102,군자교,127.0752287457,37.5623861756
104000010,05103,메리놀외방선교회,127.0775414391,37.5592110293
104000011,05104,메리놀외방선교회,127.0776318627,37.559086619
104000012,05105,중곡1동주민센터입구,127.0782794172,37.5602675248
104000013,05106,중곡1동주민센터입구,127.0784951984,37.5609495091
104000014,05107,중곡1동사거리,127.0794725244,37.5624536807
104000015,05108,중곡1동사거리,127.0794160978,37.5626150143
104000016,05109,중마초등학교.중곡제일골목시장앞,127.0809934682,37.5652135952
104000018,05111,용마사거리,127.0818720972,37.5622907455
104000019,05112,중곡2동주민센터앞,127.0808552636,37.5598837254
104000020,05113,중곡2동주민센터앞,127.0811551751,37.5598402672
104000021,05114,중곡동성당앞,127.0828471665,37.5630899336
104000022,05115,국립서울병원앞,127.0833601348,37.5638882429
104000023,05116,중곡동종점,127.0870618595,37.5620725727
104000024,05117,중곡보건지소,127.0873831264,37.5599565687
101000252,05118,신성시장앞,127.0876755037,37.5583163621
104000026,05119,중곡우체국앞,127.0839868222,37.5614890896
104000027,05120,면곡시장,127.0797293274,37.569746048
104000028,05121,면곡시장,127.0795827233,37.57027689
104000029,05122,중곡아파트,127.0778487372,37.5662672854
104000030,05123,중곡아파트,127.0771769652,37.5657955541
104000031,05124,중마초등학교.중곡제일골목시장앞,127.0809971715,37.5654974368
104000032,05125,중곡역입구,127.0816150335,37.5663404337
104000033,05126,중곡역입구,127.0817412475,37.5668530679
104000034,05127,중곡3동주민센터앞,127.0828854345,37.5686346304
104000035,05128,중곡3동주민센터앞,127.0826418853,37.5684915275
104000036,05129,면곡시장앞,127.0832147426,37.5705627352
104000037,05130,면곡시장앞,127.0834177497,37.5708896882
104000038,05131,용암사입구,127.0860566161,37.5679159934
104000039,05132,용곡삼거리,127.0855902354,37.5679334531
104000040,05133,중곡역,127.0845454928,37.5660464177
104000041,05134,대원고교앞,127.086708621,37.5639660286
104000042,05135,용암사입구,127.0863735321,37.5678680041
104000043,05136,대원고교앞,127.0869681157,37.5641992207
104000044,05137,중곡동종점,127.0873093515,37.5626950451
104000045,05138,신성시장,127.0879297616,37.5583189468
104000046,05139,중곡동입구,127.0886689538,37.5541967204
104000047,05140,어린이대공원앞,127.0770314953,37.5520458638
104000048,05141,능동사거리.군자역,127.0786883188,37.5551490411
104000049,05142,구의사거리.광진소방서앞,127.083977653,37.545249575
104000050,05143,어린이회관,127.0772312737,37.546028221
104000051,05144,구의사거리.광진소방서앞,127.08458049,37.5449328603
104000052,05145,광진경찰서,127.0836883111,37.5415336614
104000053,05146,광진경찰서,127.0846474366,37.5430873683
104000054,05147,광진경찰서,127.084359006,37.5422108084
104000055,05148,광진구청,127.0835191184,37.538986382
104000056,05149,구의역2번출구,127.0879772581,37.5377026867
104000057,05150,구의시장삼거리,127.089103536,37.5446546999
104000058,05151,구의2동주민센터입구,127.0897846677,37.5492515718
104000059,05152,구의2동주민센터입구,127.08958588,37.5486416815
104000060,05153,구의사거리,127.0857469566,37.5456510932
104000061,05154,구의사거리,127.0863480831,37.5458173579
104000062,05155,구의시장삼거리,127.0890507143,37.5449638155
104000064,05157,현대아파트앞,127.0942542588,37.5395847398
104000065,05158,광진우체국,127.090409,37.537998
104000183,05161,강변역A,127.0934995562,37.5360260082
104000279,05162,테크노마트앞.강변역,127.094195145,37.5366715418
104000070,05163,현대2단지,127.0966658921,37.5379617179
104000071,05164,올림픽대교북단사거리,127.0932099949,37.5433926994
104000072,05165,올림픽대교북단사거리,127.0936875546,37.5433887171
104000075,05168,광나루역.극동아파트,127.1030692112,37.5434728132
104000076,05169,광나루역.극동아파트,127.1030856662,37.543917039
104000082,05175,광진구청,127.0831530574,37.5384883339
104000083,05176,자양사거리,127.0826036011,37.5368892729
104000084,05177,자양사거리,127.082190299,37.536635452
104000085,05178,자양초등학교앞,127.0786588147,37.5378444255
104000086,05179,자양초등학교앞,127.078796484,37.5374793895
104000087,05180,건국대학교앞,127.0750680657,37.538746958
104000090,05183,자양미소약국.자양골목시장,127.077319,37.53275
104000092,05185,국민은행자양지점앞,127.081413066,37.531572725
104000094,05187,자양아파트앞,127.0846079653,37.5321922367
104000095,05188,자양동잠실대교북단,127.0848057104,37.5329553244
104000096,05189,신자초등학교앞,127.0750132783,37.5303694922
104000097,05190,자양미소약국.자양골목시장,127.0768712862,37.5327003382
104000098,05191,국민은행자양지점앞,127.0807386521,37.5315308364
104000291,05192,동서울우편집중국앞,127.0844077778,37.5352822425
104000100,05193,자양아파트앞,127.0846733447,37.5319732231
104000101,05194,자양동잠실대교북단,127.0858514017,37.5321201527
104000106,05199,구의역3번출구,127.0882893582,37.5375186301
104000107,05200,국민은행신자양지점,127.066874712,37.5355719112
104000108,05201,신양초등학교앞,127.0692877009,37.5349118182
104000109,05202,신양초등학교앞,127.0689474032,37.535233709
104000110,05203,뚝도변전소앞,127.0690251258,37.5360770905
104000111,05204,건대역,127.0701692006,37.5385652456
104000112,05205,건국대학교앞,127.0748753929,37.5384461141
104000116,05209,신자초등학교앞,127.074922,37.530768
104000117,05210,자양우성아파트앞,127.0735184639,37.5336864713
104000118,05211,자양우성아파트앞,127.0734066984,37.533946958
104000119,05212,자양고교앞,127.0711714016,37.5345790942
104000120,05213,자양고교앞,127.0713601174,37.53431586
104000121,05214,대동아파트앞,127.068967,37.536419
104000122,05215,국민은행신자양지점,127.0673127049,37.5356635743
104000123,05216,노룬산시장,127.0626912618,37.5395029881
104000124,05217,건대입구역,127.0672788711,37.5408268775
104000125,05218,건대역,127.070158,37.539081
104000126,05219,노룬산시장앞,127.0629447386,37.5368058708
104000127,05220,영동대교북단,127.061162321,37.5365680167
104000128,05221,노룬산시장앞,127.0628993085,37.5366067526
104000129,05222,신양초등학교앞,127.067918,37.533802
104000130,05223,자양4동주민센터앞,127.067497,37.533632
104000131,05224,성수사거리,127.0647765888,37.5431585111
104000132,05225,화양사거리,127.0668972892,37.5469103922
104000133,05226,화양리,127.0711522612,37.5477783631
104000134,05227,어린이대공원역.화양천주교회,127.0736284938,37.5466216409
104000135,05228,서울화양초등학교,127.072222,37.543765
104000136,05229,건대입구역사거리.건대병원,127.071108,37.541375
104000137,05230,건대입구역,127.0681672642,37.5408957525
104000138,05231,어린이대공원역3번출구,127.0752457939,37.5466954123
104000139,05232,건대입구역사거리.건대병원,127.0713121308,37.5409596753
104000290,05233,어린이회관,127.0792516957,37.5452618523
104000141,05234,어린이대공원역.화양천주교회,127.0735881785,37.5459043941
104000142,05235,송정동서울숲아이파크,127.0695975111,37.5517044591
104000143,05236,송정동건영아파트,127.0712504226,37.5545968873
104000144,05237,군자교남단,127.0727879339,37.557410967
104000145,05238,KEB.하나은행.군자동.지점,127.0767090775,37.5577085489
104000146,05239,KEB.하나은행.군자동.지점,127.0765591034,37.5571562758
104000147,05240,세진약국앞,127.0760329007,37.5561609072
104000148,05241,군자삼거리,127.0752869423,37.5549755455
104000149,05242,군자삼거리,127.0753228303,37.5546466232
104000150,05243,세종초등학교.세종사이버대학교앞,127.073240182,37.5534260496
104000151,05244,세종초교앞,127.0742546359,37.5537705351
104000152,05245,군자새마을금고.성동광진위센터,127.0713225073,37.5518512093
104000153,05246,군자새마을금고앞,127.0710877554,37.5513566499
104000154,05247,화양시장앞,127.070754754,37.5486923124
104000155,05248,장안초등학교,127.0705211932,37.5487613545
104000293,05249,화양사거리,127.0686841693,37.5483288986
104000157,05250,화양리,127.0713618582,37.5480152246
104000158,05251,어린이대공원앞.세종대학교,127.07544,37.549752
104000159,05252,능동교회앞,127.0769927342,37.5528739948
104000160,05253,능동사거리.군자역,127.07882,37.556322
104000161,05254,군자역먹자골목사거리,127.0775461163,37.5560788246
104000162,05255,군자동주민센터앞,127.0761527261,37.5548992984
104000165,05258,어린이대공원후문,127.0905075507,37.5508666828
104000167,05260,중곡동입구,127.0882622041,37.554798956
104000168,05261,제일은행사거리,127.0747505569,37.5335505333
104000169,05262,동곡삼거리,127.0781447558,37.5635548013
104000170,05263,건대입구역사거리,127.0714727877,37.5421084758
104000069,05267,테크노마트앞.강변역,127.094065214,37.5368302384
104000275,05268,중곡동성당,127.0825248466,37.5629643086
104000274,05269,국립서울병원앞,127.0833948064,37.5645270931
104000273,05270,중곡역,127.0843249567,37.5662294972
104000272,05271,용곡삼거리,127.0855863867,37.5685272755
104900124,05500,중곡4동경로당입구앞,127.0939630731,37.5591306198
104900085,05501,중곡아파트.종점,127.0779156425,37.5663789768
104900060,05502,용암사입구,127.0861172846,37.5675149631
104900059,05503,긴고랑종점,127.0960429247,37.562194465
104900058,05504,정보도서관,127.1104622298,37.5502486719
104900123,05505,강원설비앞,127.0901359394,37.5590029448
104900122,05506,강원설비앞,127.0899354071,37.5588490108
104900087,05507,대원외고앞,127.0866984656,37.5639939699
104900089,05508,중앙상회앞,127.0947974601,37.5601590013
104900057,05509,한강호텔입구,127.1094523282,37.5484546316
104900121,05510,중곡4동경로당입구앞,127.0942812172,37.5591925416
104900128,05511,중곡아파트.기점,127.0782267822,37.5669958095
104900056,05512,구.새마을금고앞,127.0871709238,37.5614417271
104900055,05513,대명슈퍼앞,127.0930312463,37.5589159963
104900054,05514,광나루현대아파트,127.1075869834,37.546721738
104000294,05515,긴고랑주차장,127.0956309346,37.5609606399
104900053,05517,신성시장입구,127.0880096605,37.5585269693
104900052,05518,벨마트앞,127.0917043706,37.5586845522
104900109,05519,신동아아파트,127.1052324402,37.546319268
104900051,05522,마을금고.브레드제과점,127.0892468924,37.5576339581
104900049,05523,긴고랑입구,127.0886688403,37.5588770015
104900048,05527,우리들약국,127.0902850791,37.5569014807
104900050,05528,광남고.삼성아파트,127.1014183009,37.5419477863
104900047,05531,하나약국,127.0911230749,37.5563079173
104900046,05533,현대3차아파트,127.0996486938,37.5404651876
104900045,05535,기업은행.용마사거리,127.0814330674,37.5624460371
104900044,05536,소망슈퍼,127.0931371525,37.5548826175
